time,Equip,CCID,MsgID,DataLen,Delay
2022-09-13 17:26:27,CI,1,54,,0.2961085944347359
2022-09-13 17:26:27,CI,1,55,,0.27410381234036835
2022-09-13 17:26:28,CI,1,56,,0.3730044582605189
2022-09-13 17:26:28,CI,1,57,,0.418882186920285
2022-09-13 17:26:28,CI,1,58,,0.3977672425729265
2022-09-13 17:26:28,ZC,1,59,,0.3097625357574943
2022-09-13 17:26:28,CI,1,60,,0.3507575504100014
2022-09-13 17:26:28,CI,1,61,,0.28575256223954837
2022-09-13 17:26:28,CI,1,62,,0.3876451956580186
2022-09-13 17:26:29,CI,1,63,,0.8075229163193979
2022-09-13 17:26:29,CI,1,64,,0.4904008788143568
2022-09-13 17:26:29,ZC,1,65,,0.32939637525205
2022-09-13 17:26:29,CI,1,66,,0.30639190415378414
2022-09-13 17:26:29,CI,1,67,,0.30238745563919883
2022-09-13 17:26:29,ATS,1,68,,0.3133737167630058
2022-09-13 17:26:29,CI,1,69,,0.36928008670520235
2022-09-13 17:26:29,CI,1,70,,0.4011596088856029
2022-09-13 17:26:29,CI,1,71,,0.33414105309853476
2022-09-13 17:26:29,CI,1,72,,0.31113642062105124
2022-09-13 17:26:30,CI,1,73,,0.34303820607608554
2022-09-13 17:26:30,ZC,1,74,,0.33703369592687193
2022-09-13 17:26:30,CI,1,75,,0.313029186718645
2022-09-13 17:26:30,CI,1,76,,0.6930242841779809
2022-09-13 17:26:30,CI,1,77,,2.385914986221266
2022-09-13 17:26:30,CI,1,78,,0.7657934366178251
2022-09-13 17:26:30,CI,1,79,,1.0026782231482727
2022-09-13 17:26:30,ZC,1,80,,0.9926734730474526
2022-09-13 17:26:30,CI,1,81,,0.7136690433526012
2022-09-13 17:26:30,CI,1,82,,0.7026645680198951
2022-09-13 17:26:31,CI,1,83,,1.0505573270600888
2022-09-13 17:26:31,CI,1,84,,0.7264345165344805
2022-09-13 17:26:31,CI,1,85,,0.9903118706815432
2022-09-13 17:26:31,ZC,1,86,,0.6913074795671462
2022-09-13 17:26:31,CI,1,87,,0.6843025666756284
2022-09-13 17:26:31,CI,1,88,,0.7082980941658825
2022-09-13 17:26:31,CI,1,89,,0.8161910047049334
2022-09-13 17:26:31,CI,1,90,,0.7621722658959538
2022-09-13 17:26:31,CI,1,91,,0.7431677025809921
2022-09-13 17:26:32,CI,1,92,,0.8020689422637451
2022-09-13 17:26:32,CI,1,93,,0.8229471541201775
2022-09-13 17:26:32,ZC,1,94,,0.6939423277994354
2022-09-13 17:26:32,CI,1,95,,0.7009378646995563
2022-09-13 17:26:32,CI,1,96,,0.7109333757225433
2022-09-13 17:26:32,CI,1,97,,0.9208236623202043
2022-09-13 17:26:32,CI,1,98,,0.7157029134964378
2022-09-13 17:26:33,CI,1,99,,0.7425810331361743
2022-09-13 17:26:33,ZC,1,100,,0.6815764909934131
2022-09-13 17:26:33,CI,1,101,,0.8465719003898374
2022-09-13 17:26:33,CI,1,102,,0.7285667611910203
2022-09-13 17:26:33,ATS,1,103,,0.7225527767173008
2022-09-13 17:26:33,CI,1,104,,0.7294565914101359
2022-09-13 17:26:33,CI,1,105,,0.7853395199623605
2022-09-13 17:26:33,CI,1,106,,0.7612222645516871
2022-09-13 17:26:33,ZC,1,107,,0.6912175168033339
2022-09-13 17:26:33,CI,1,108,,0.6922130541739482
2022-09-13 17:26:33,CI,1,109,,0.7012086056593629
2022-09-13 17:26:33,CI,1,110,,0.7092038306223956
2022-09-13 17:26:33,CI,1,111,,0.6611990151230004
2022-09-13 17:26:34,CI,1,112,,0.7441040460411346
2022-09-13 17:26:34,CI,1,113,,0.78999324768114
2022-09-13 17:26:34,CI,1,114,,0.8678730305148542
2022-09-13 17:26:34,ZC,1,115,,0.6688681463234305
2022-09-13 17:26:34,CI,1,116,,0.6628633298830487
2022-09-13 17:26:34,CI,1,117,,0.7578584174620244
2022-09-13 17:26:34,CI,1,118,,0.7377505897970158
2022-09-13 17:26:35,CI,1,119,,0.7816263508536094
2022-09-13 17:26:35,CI,1,120,,0.7625010678854685
2022-09-13 17:26:35,ZC,1,121,,0.7444965257427074
2022-09-13 17:26:35,CI,1,122,,0.7064918128108617
2022-09-13 17:26:35,CI,1,123,,0.6914873553569029
2022-09-13 17:26:35,CI,1,124,,0.7693784305014115
2022-09-13 17:26:35,CI,1,125,,0.74825574889098
2022-09-13 17:26:36,CI,1,126,,0.7192374801048528
2022-09-13 17:26:36,CI,1,127,,0.6972330010082001
2022-09-13 17:26:36,CI,1,128,,1.259130325715822
2022-09-13 17:26:36,ZC,1,129,,0.7251257200564593
2022-09-13 17:26:36,CI,1,130,,0.7981209850114264
2022-09-13 17:26:36,CI,1,131,,0.6621162146793924
